! Network Analyzer HP8753D.06.12 Serial No. 3410A09394
! 
! 21 Dec 2005  12:57:52
# HZ  S  DB R 50
100000000	26.3291
100600000	25.6757996
101200000	26.6028992
101800000	28.1939988
102400000	29.0497984
103000000	29.533298
103600000	30.7378976
104200000	31.0119972
104800000	32.1061968
105400000	33.4552964
106000000	33.586196
106600000	34.5660956
107200000	35.4940952
107800000	35.9569948
108400000	36.8887944
109000000	37.458294
109600000	38.5650936
110200000	39.3772932
110800000	40.3476928
111400000	41.0630924
112000000	42.369492
112600000	43.0668916
113200000	44.0562912
113800000	45.0146908
114400000	45.8950904
115000000	47.00049
115600000	47.9198896
116200000	48.8462892
116800000	49.8786888
117400000	50.7880884
118000000	51.719488
118600000	52.6158876
119200000	53.4102872
119800000	54.0936868
120400000	54.7470864
121000000	55.270486
121600000	55.6598856
122200000	55.9252852
122800000	56.1836848
123400000	56.2970844
124000000	56.495484
124600000	56.5328836
125200000	56.5452832
125800000	56.5796828
126400000	56.5570824
127000000	56.603482
127600000	56.5988816
128200000	56.5192812
128800000	56.5516808
129400000	56.5250804
130000000	56.57248
130600000	56.5388796
131200000	56.5752792
131800000	56.5816788
132400000	56.5990784
133000000	56.553478
133600000	56.5488776
134200000	56.5962772
134800000	56.5576768
135400000	56.5430764
136000000	56.517476
136600000	56.5148756
137200000	56.4772752
137800000	56.4216748
138400000	56.3340744
139000000	56.326474
139600000	56.2818736
140200000	56.2152732
140800000	56.2146728
141400000	56.1230724
142000000	56.037472
142600000	56.0038716
143200000	55.9092712
143800000	55.8856708
144400000	55.8290704
145000000	55.74747
145600000	55.7348696
146200000	55.6232692
146800000	55.6656688
147400000	55.5720684
148000000	55.540468
148600000	55.4938676
149200000	55.3612672
149800000	55.3536668
150400000	55.2970664
151000000	55.296466
151600000	55.3078656
152200000	55.2522652
152800000	55.2626648
153400000	55.2170644
154000000	55.199464
154600000	55.1568636
155200000	55.1542632
155800000	55.1026628
156400000	55.0610624
157000000	55.125462
157600000	55.0728616
158200000	55.0352612
158800000	54.9916608
159400000	55.0220604
160000000	55.02946
160600000	55.0218596
161200000	55.0032592
161800000	54.9906588
162400000	55.0370584
163000000	54.949458
163600000	54.9738576
164200000	55.0482572
164800000	55.0206568
165400000	54.9690564
166000000	54.990456
166600000	55.0588556
167200000	55.0042552
167800000	55.0036548
168400000	54.9670544
169000000	55.011454
169600000	54.9478536
170200000	54.9342532
170800000	54.9586528
171400000	54.9240524
172000000	54.920452
172600000	54.8808516
173200000	54.8862512
173800000	54.8856508
174400000	54.8820504
175000000	54.85045
175600000	54.8068496
176200000	54.7592492
176800000	54.7206488
177400000	54.7050484
178000000	54.661448
178600000	54.6868476
179200000	54.5952472
179800000	54.5996468
180400000	54.5730464
181000000	54.477446
181600000	54.4818456
182200000	54.4262452
182800000	54.3926448
183400000	54.3870444
184000000	54.408444
184600000	54.2588436
185200000	54.2702432
185800000	54.3076428
186400000	54.1600424
187000000	54.151442
187600000	54.1408416
188200000	54.1632412
188800000	54.0956408
189400000	54.0470404
190000000	54.00144
190600000	54.0768396
191200000	53.9812392
191800000	53.9346388
192400000	53.8880384
193000000	53.938438
193600000	53.8658376
194200000	53.8332372
194800000	53.8026368
195400000	53.7920364
196000000	53.719436
196600000	53.6428356
197200000	53.6092352
197800000	53.5896348
198400000	53.5480344
199000000	53.480434
199600000	53.3948336
200200000	53.2932332
200800000	53.2446328
201400000	53.1680324
202000000	53.018432
202600000	52.8808316
203200000	52.7872312
203800000	52.5286308
204400000	52.3720304
205000000	52.10843
205600000	51.8168296
206200000	51.5382292
206800000	51.1826288
207400000	50.8310284
208000000	50.340428
208600000	49.7908276
209200000	49.2322272
209800000	48.6086268
210400000	48.0000264
211000000	47.149426
211600000	46.4418256
212200000	45.5912252
212800000	44.9266248
213400000	44.0870244
214000000	43.072424
214600000	42.3068236
215200000	41.3582232
215800000	40.4546228
216400000	39.6790224
217000000	38.672422
217600000	37.9428216
218200000	37.1542212
218800000	35.9816208
219400000	35.2555204
220000000	34.45422
